run,episode,epsilon,train_return,return,pct_at_target,pct_correct,pct_stopped,dose_rate,seconds
dqn_cost0.15,8800,0.19490000000000007,-1.5043233782983905,-1.2776665702378542,60.5,72.0,26.5,1.3726454856355834,162.45902562141418
dqn_cost0.15,9216,0.1528666666666667,-1.4736340385987399,-1.283472676043595,62.74999999999999,74.25,21.5,1.3835347457820262,170.65860724449158
dqn_cost0.15,9600,0.11406666666666665,-1.390101385731226,-1.2833062343139556,61.75000000000001,73.25,25.0,1.3565202757817183,178.42646980285645
dqn_cost0.15,10016,0.0720333333333334,-1.341421900862515,-1.2679284299381368,62.25000000000001,73.75,25.25,1.3904550430443279,186.5620481967926
dqn_cost0.15,10400,0.03323333333333334,-1.3096164034437452,-1.288619478765482,63.0,74.5,24.5,1.3464928404059153,193.70220017433167
dqn_cost0.15,10816,0.030000000000000027,-1.2599114330502417,-1.2663441485678106,62.5,74.0,26.25,1.3416828270677217,201.04616737365723
dqn_cost0.15,11200,0.030000000000000027,-1.3520116715273358,-1.2810107620337208,62.74999999999999,74.25,23.75,1.328710179333401,207.8147644996643
dqn_cost0.15,11616,0.030000000000000027,-1.364611649758495,-1.2718633055800357,61.25000000000001,72.75,25.5,1.3057709862587545,214.33630275726318
dqn_cost0.15,12000,0.030000000000000027,-1.2549671592992813,-1.26222529692066,62.74999999999999,74.25,24.75,1.3735610686181885,219.42083287239075
dqn_cost0.15,12416,0.030000000000000027,-1.2397883904537192,-1.2633486893673966,62.25000000000001,73.75,25.75,1.3307057207610444,225.01279616355896
dqn_cost0.15,12800,0.030000000000000027,-1.2417439628173603,-1.2780921016322073,62.0,73.5,25.75,1.3924574244494194,229.77897810935974
dqn_cost0.15,13216,0.030000000000000027,-1.2732465584922514,-1.285525056022725,62.74999999999999,74.25,25.5,1.4458950685682117,235.2230634689331
dqn_cost0.15,13600,0.030000000000000027,-1.2045504925632071,-1.2712878227280904,60.5,72.0,26.25,1.3623456634618127,240.70639371871948
dqn_cost0.15,14016,0.030000000000000027,-1.1755447085898376,-1.2686405293882685,62.74999999999999,74.25,24.5,1.376069371404904,246.50509333610535
dqn_cost0.15,14400,0.030000000000000027,-1.350983609684981,-1.2693149995403221,62.25000000000001,73.75,24.0,1.4087647126564378,249.539386510849
dqn_cost0.15,14816,0.030000000000000027,-1.308626637749452,-1.2659379604468928,61.25000000000001,72.75,24.25,1.4017554370859284,252.39924955368042
dqn_cost0.15,15200,0.030000000000000027,-1.3036595171779843,-1.2661794049134374,60.5,72.0,26.25,1.3424913187470597,254.97334694862366
dqn_cost0.15,15616,0.030000000000000027,-1.298719979267287,-1.2617711079946385,64.0,75.5,23.5,1.406792817152092,261.4437532424927
dqn_cost0.15,16000,0.030000000000000027,-1.3565330791020598,-1.2646819995937886,60.5,72.0,25.5,1.397580224251833,264.0960681438446
