run,episode,epsilon,train_return,return,pct_at_target,pct_correct,pct_stopped,dose_rate,seconds
dqn_seed2,416,1.0,-2.05701077264391,-1.6945861092981387,12.75,23.0,83.75,1.2931669984654572,0.4200472831726074
dqn_seed2,800,1.0,-1.8711337515738335,-1.6945861092981387,12.75,23.0,83.75,1.2931669984654572,0.789970874786377
dqn_seed2,1216,0.9612,-2.0462898279066595,-0.8393011953053374,81.0,89.25,9.25,1.8045049101455144,8.701797723770142
dqn_seed2,1600,0.9224,-1.6950865213725297,-0.7978964527062036,74.0,83.75,13.0,1.660349169165397,16.73832654953003
dqn_seed2,2016,0.8803666666666666,-1.6963591806117395,-0.8076411280141387,79.0,87.5,9.25,1.755724903838923,25.133209466934204
dqn_seed2,2400,0.8415666666666667,-1.7285438266291033,-0.8139762728439264,80.0,87.75,8.25,1.8479434062612938,32.890432357788086
dqn_seed2,2816,0.7995333333333333,-1.7944993867828922,-0.817694204578801,79.25,88.5,11.0,1.596602116900251,41.48013162612915
dqn_seed2,3200,0.7607333333333334,-1.3395203636900597,-0.7884929822680345,77.5,86.75,10.5,1.657654612402219,49.42011904716492
dqn_seed2,3616,0.7187,-1.5809353479110493,-0.7641896277162131,81.0,90.25,10.5,1.846712685565019,58.07103085517883
dqn_seed2,4000,0.6799,-1.477037280783647,-0.8128599838090835,80.75,88.5,9.25,1.7656317107413622,65.86269307136536
dqn_seed2,4416,0.6378666666666666,-1.3904060455541354,-0.785718936746106,78.25,87.5,10.5,1.6675236261425939,74.76376724243164
dqn_seed2,4800,0.5990666666666666,-1.5278764958201656,-0.7940847799797252,79.25,88.5,10.25,1.6301850532741886,82.09953665733337
dqn_seed2,5216,0.5570333333333333,-1.3160715371190888,-0.7715553103778151,78.75,88.25,10.5,1.7260295273768256,90.97948741912842
dqn_seed2,5600,0.5182333333333333,-1.3032644542159437,-0.7566263613012219,78.75,88.25,11.25,1.8856710267731633,99.03283667564392
dqn_seed2,6016,0.47619999999999996,-1.2211643496158966,-0.7713717694605127,79.25,88.5,10.5,1.7065698663938997,107.57286500930786
dqn_seed2,6400,0.4374,-1.2513640045236911,-0.7600811919210367,78.0,86.75,9.25,1.7934642974561337,115.26405310630798
dqn_seed2,6816,0.39536666666666676,-1.0819720985466452,-0.7879823454666312,78.0,87.75,11.75,1.5977924181343162,120.96399259567261
dqn_seed2,7200,0.3565666666666667,-1.0899288485795668,-0.7880171853490978,78.0,87.0,11.0,1.642724419356809,125.01885056495667
dqn_seed2,7616,0.31453333333333333,-0.9858265845221668,-0.769273376737546,79.75,88.75,10.5,1.7666139076410678,133.4500274658203
dqn_seed2,8000,0.2757333333333333,-1.055914225395067,-0.767013752568223,79.0,88.0,10.25,1.7875388772750704,141.48941469192505
dqn_seed2,8416,0.23370000000000002,-0.9334685395983698,-0.7499698407137931,78.75,87.5,9.5,1.9185925645884432,148.69646310806274
dqn_seed2,8800,0.19490000000000007,-0.969194921103878,-0.7795576534554247,78.75,88.0,12.0,1.620698159504156,153.20655345916748
dqn_seed2,9216,0.1528666666666667,-0.8822203632208304,-0.7520039115434669,79.75,88.5,10.0,1.7657203969958042,157.49415349960327
dqn_seed2,9600,0.11406666666666665,-0.8543462759127508,-0.7638349828325647,76.5,85.25,10.75,1.7211792729566069,161.678325176239
dqn_seed2,10016,0.0720333333333334,-0.8737852398908262,-0.7550594409402623,79.5,88.75,10.75,1.7908470065853503,166.1300492286682
dqn_seed2,10400,0.03323333333333334,-0.8113614627925773,-0.760354115837504,77.5,86.5,10.25,1.7146805021696778,170.58090209960938
dqn_seed2,10816,0.030000000000000027,-0.7520354400706929,-0.7546874407499005,79.75,88.5,9.75,1.7867465267824973,175.36652088165283
dqn_seed2,11200,0.030000000000000027,-0.6802679315769407,-0.7491773199517755,79.5,88.0,9.5,1.7092580704080929,179.95096278190613
dqn_seed2,11616,0.030000000000000027,-0.741000639925159,-0.7583317825691345,77.75,86.75,10.5,1.6816949512209682,185.60992121696472
dqn_seed2,12000,0.030000000000000027,-0.6917747444529688,-0.7514496918910134,80.25,89.5,10.25,1.762564612022424,191.77165341377258
dqn_seed2,12416,0.030000000000000027,-0.7631095812535039,-0.7474707959961842,79.0,87.75,10.5,1.7113314118988894,198.78658771514893
dqn_seed2,12800,0.030000000000000027,-0.8629695310116716,-0.7577880935779602,77.5,86.25,9.75,1.6854460400804954,203.55261158943176
dqn_seed2,13216,0.030000000000000027,-0.8204836014365094,-0.7490823876291851,78.75,87.5,11.0,1.7338757066955628,209.51453518867493
dqn_seed2,13600,0.030000000000000027,-0.6869708259175304,-0.7913710347209956,77.75,87.5,12.0,1.5764099053407556,218.18271160125732
dqn_seed2,14016,0.030000000000000027,-0.7568295767070843,-0.7622986627257876,77.5,86.25,10.5,1.715374556063096,223.5147602558136
dqn_seed2,14400,0.030000000000000027,-0.7743315545391404,-0.7652981401600819,79.0,87.75,10.0,1.6672181855427453,228.19766640663147
dqn_seed2,14816,0.030000000000000027,-0.7872155240843177,-0.7544670441020598,78.75,87.75,10.75,1.6972480041056428,233.87691712379456
dqn_seed2,15200,0.030000000000000027,-0.7932343729657064,-0.7498586229498705,79.75,88.5,10.0,1.743345553131344,239.41462469100952
dqn_seed2,15616,0.030000000000000027,-0.8463791643068906,-0.7563928813173709,78.25,87.0,10.25,1.717633274289031,245.23279118537903
dqn_seed2,16000,0.030000000000000027,-0.7094210142140934,-0.7505817083166542,79.5,88.25,10.0,1.710059490855782,248.95076417922974
