policy,n_seeds,pct_at_target,pct_correct,pct_stopped,dose_rate,cave_gcv,weeks_to_target,mean_return,pct_at_target_lo,pct_at_target_hi,pct_correct_lo,pct_correct_hi,pct_stopped_lo,pct_stopped_hi,dose_rate_lo,dose_rate_hi,cave_gcv_lo,cave_gcv_hi,weeks_to_target_lo,weeks_to_target_hi,mean_return_lo,mean_return_hi
Standard,1,49.8,49.8,0.0,0.7608695652173915,53.09719713432287,7.161981258366801,-2.3985293373253658,47.333333333333336,52.20166666666667,47.333333333333336,52.20166666666667,0.0,0.0,0.7608695652173915,0.7608695652173915,51.073108213840754,55.01456664128737,6.5343812716657546,7.808261417576229,-2.5738921371964487,-2.2360613440380313
Ceiling,1,91.93333333333334,91.93333333333334,0.0,3.5,43.33179833466668,7.822335025380711,-1.2993056760427193,90.46666666666667,93.2,90.46666666666667,93.2,0.0,0.0,3.5,3.5,41.45150251075184,45.17346114000623,7.533200444820699,8.138509213760823,-1.3827568792603282,-1.2291106779747183
MAP-Bayes,1,89.66666666666666,97.13333333333334,9.0,1.5426219900492728,110.09544516593965,10.898884758364312,-0.6552551461259258,88.13333333333333,91.13333333333333,96.33333333333334,98.0,7.6,10.466666666666667,1.489737281062996,1.5948871172401549,105.89169043752544,114.26294410808394,10.432909161675353,11.365970257013075,-0.697089723299319,-0.6149556252000833
Oracle,1,88.86666666666667,96.66666666666667,8.533333333333333,1.3339981940411971,109.17292548973077,11.388597149287321,-0.517522478846828,87.2,90.53333333333333,95.8,97.6,7.199999999999999,10.133333333333333,1.2779967761248674,1.3899222753503573,104.58730490148791,113.83519214567676,10.853245412336442,11.940929132102196,-0.5584833829244948,-0.48001199232951175
DQN,3,81.64444444444445,88.95555555555556,9.200000000000001,1.7163662927819114,74.09091516276098,9.11949289777399,-0.6976110082080162,79.82055555555556,83.42222222222223,87.5111111111111,90.26666666666667,7.844444444444444,10.645555555555555,1.6763213358954523,1.755828158790216,71.5549546579421,76.7441718342457,8.730303855961472,9.520210897087917,-0.7423354545195692,-0.6568037599705032
DQN seed 0,1,81.26666666666667,88.4,8.799999999999999,1.757683318579264,79.16245993258445,9.05332239540607,-0.6880613943412618,79.33333333333333,83.26666666666667,86.73333333333333,90.0,7.333333333333333,10.333333333333334,1.7162794250493407,1.7984903676480004,76.1897059120327,82.03610589259654,8.526993813913412,9.600791458538884,-0.7302690021129852,-0.6470771634288502
DQN seed 1,1,82.8,90.13333333333333,9.2,1.7063762570788719,73.04462808552361,9.270531400966183,-0.6894538995768623,80.93333333333334,84.73333333333333,88.59833333333333,91.60000000000001,7.666666666666666,10.666666666666668,1.662314302781011,1.75079677003685,69.49383178739475,76.69301321232275,8.824303024760361,9.748529176861101,-0.731575288485212,-0.6476721493739928
DQN seed 2,1,80.86666666666666,88.33333333333333,9.6,1.6850393026875985,70.06565747017487,9.034624896949712,-0.7153177307059246,78.73333333333333,83.00166666666667,86.73333333333333,90.00166666666667,8.133333333333333,11.068333333333332,1.6494344650364199,1.722213525583626,67.24866301838102,73.02234076026697,8.57344704014176,9.472678742387576,-0.757285596867397,-0.6727932804235733
